Country Code,Year,Metric,Value,YoY_Growth_%,Rolling_3Y_Avg,Share_of_G20_%,Rank_in_G20
BRA,2012,Domestic credit to private sector (% of GDP),62.5192932,7.646207763,57.78748065,3.92934564,11
BRA,2013,Domestic credit to private sector (% of GDP),64.23057383,2.737204052,61.60945271,3.966146619,11
BRA,2014,Domestic credit to private sector (% of GDP),66.02851039,2.799191193,64.25945914,4.056465681,11
BRA,2015,Domestic credit to private sector (% of GDP),66.82970065,1.213400467,65.69626162,4.026857456,11
BRA,2016,Domestic credit to private sector (% of GDP),62.19400696,-6.93657706,65.017406,3.724750892,12
BRA,2017,Domestic credit to private sector (% of GDP),59.4843093,-4.356846903,62.83600564,3.538810698,12
BRA,2018,Domestic credit to private sector (% of GDP),60.21834794,1.234003806,60.6322214,3.763936595,12
BRA,2019,Domestic credit to private sector (% of GDP),62.79050508,4.271384435,60.8310541,3.8056126,12
BRA,2020,Domestic credit to private sector (% of GDP),68.69615485,9.405322924,63.90166929,3.819918796,12
BRA,2021,Domestic credit to private sector (% of GDP),68.80522468,0.158771384,66.76396154,3.950224529,12
BRA,2022,Domestic credit to private sector (% of GDP),70.60609738,2.61734876,69.36915897,4.486150604,10
BRA,2023,Domestic credit to private sector (% of GDP),71.07554055,0.66487625,70.16228754,4.582769468,10
BRA,2024,Domestic credit to private sector (% of GDP),75.83876209,6.701632516,72.50680001,6.283348438,7
CAN,2005,Domestic credit to private sector (% of GDP),121.661093,,121.661093,8.166777484,5
CAN,2006,Domestic credit to private sector (% of GDP),134.1208071,10.24133013,127.89095,8.530018869,5
CAN,2007,Domestic credit to private sector (% of GDP),123.5336481,-7.893748397,126.438516,7.625029526,6
CAN,2008,Domestic credit to private sector (% of GDP),124.0977717,0.456655848,127.2507423,7.463272729,6
CAN,2009,Domestic credit to private sector (% of GDP),0,-100,82.54380658,0,19
CAN,2010,Domestic credit to private sector (% of GDP),0,,41.3659239,0,19
CAN,2011,Domestic credit to private sector (% of GDP),0,,0,0,19
CAN,2012,Domestic credit to private sector (% of GDP),0,,0,0,19
CAN,2013,Domestic credit to private sector (% of GDP),0,,0,0,19
CAN,2014,Domestic credit to private sector (% of GDP),0,,0,0,19
CAN,2015,Domestic credit to private sector (% of GDP),0,,0,0,19
CAN,2016,Domestic credit to private sector (% of GDP),0,,0,0,19
CAN,2017,Domestic credit to private sector (% of GDP),0,,0,0,19
CAN,2018,Domestic credit to private sector (% of GDP),0,,0,0,17
CAN,2019,Domestic credit to private sector (% of GDP),0,,0,0,18
CAN,2020,Domestic credit to private sector (% of GDP),0,,0,0,18
CAN,2021,Domestic credit to private sector (% of GDP),0,,0,0,18
CAN,2022,Domestic credit to private sector (% of GDP),0,,0,0,16
CAN,2023,Domestic credit to private sector (% of GDP),0,,0,0,16
CAN,2024,Domestic credit to private sector (% of GDP),0,,0,0,13
CHN,2005,Domestic credit to private sector (% of GDP),110.3184129,,110.3184129,7.405374296,6
CHN,2006,Domestic credit to private sector (% of GDP),107.6184841,-2.447396356,108.9684485,6.844483862,8
CHN,2007,Domestic credit to private sector (% of GDP),104.2104649,-3.166760091,107.382454,6.432319325,8
CHN,2008,Domestic credit to private sector (% of GDP),100.407961,-3.64886956,104.07897,6.038561262,8
CHN,2009,Domestic credit to private sector (% of GDP),122.3011477,21.80423399,108.9731912,7.56671208,6
CHN,2010,Domestic credit to private sector (% of GDP),124.4256085,1.737073442,115.7115724,7.789453497,6
CHN,2011,Domestic credit to private sector (% of GDP),121.1670931,-2.618846214,122.6312831,7.700003048,6
CHN,2012,Domestic credit to private sector (% of GDP),126.8197345,4.665162163,124.1374787,7.970636668,5
CHN,2013,Domestic credit to private sector (% of GDP),131.9390457,4.036683413,126.6419578,8.147048497,4
CHN,2014,Domestic credit to private sector (% of GDP),137.6237263,4.308565809,132.1275022,8.454922264,3
CHN,2015,Domestic credit to private sector (% of GDP),149.628832,8.723136666,139.7305347,9.015961049,3
CHN,2016,Domestic credit to private sector (% of GDP),153.1927618,2.381846961,146.8151067,9.17459582,3
CHN,2017,Domestic credit to private sector (% of GDP),152.0897475,-0.720017288,151.6371138,9.048046984,3
CHN,2018,Domestic credit to private sector (% of GDP),154.9915602,1.907960803,153.4246898,9.687718536,3
CHN,2019,Domestic credit to private sector (% of GDP),162.2075662,4.655741253,156.4296246,9.831090816,3
CHN,2020,Domestic credit to private sector (% of GDP),179.1041002,10.41661273,165.4344089,9.959263666,3
CHN,2021,Domestic credit to private sector (% of GDP),173.5545187,-3.098522867,171.6220617,9.964058982,3
CHN,2022,Domestic credit to private sector (% of GDP),181.7851624,4.742396666,178.1479271,11.55021516,3
CHN,2023,Domestic credit to private sector (% of GDP),189.606709,4.302631994,181.6487967,12.22535671,3
CHN,2024,Domestic credit to private sector (% of GDP),194.1659968,2.404602601,188.5192894,16.08692678,3
DEU,2005,Domestic credit to private sector (% of GDP),103.7535204,,103.7535204,6.964690962,9
DEU,2006,Domestic credit to private sector (% of GDP),100.3412772,-3.28879751,102.0473988,6.381657004,9
DEU,2007,Domestic credit to private sector (% of GDP),95.49834397,-4.826461652,99.86438054,5.894569649,9
DEU,2008,Domestic credit to private sector (% of GDP),95.38699762,-0.116595054,97.07553961,5.736599202,9
DEU,2009,Domestic credit to private sector (% of GDP),96.82440368,1.506920325,95.90324842,5.990478411,8
DEU,2010,Domestic credit to private sector (% of GDP),86.7438438,-10.41117683,92.9850817,5.430450739,10
DEU,2011,Domestic credit to private sector (% of GDP),83.22212962,-4.059900989,88.9301257,5.288652514,10
DEU,2012,Domestic credit to private sector (% of GDP),82.15899271,-1.27746901,84.04165538,5.163703287,10
DEU,2013,Domestic credit to private sector (% of GDP),80.66226528,-1.821745102,82.01446254,4.980780205,10
DEU,2014,Domestic credit to private sector (% of GDP),77.77379513,-3.580943512,80.19835104,4.778037986,10
DEU,2015,Domestic credit to private sector (% of GDP),76.61575357,-1.488986819,78.35060466,4.616521031,10
DEU,2016,Domestic credit to private sector (% of GDP),75.96728523,-0.846390341,76.78561131,4.549621857,10
DEU,2017,Domestic credit to private sector (% of GDP),76.10475187,0.180955049,76.22926356,4.527585732,10
DEU,2018,Domestic credit to private sector (% of GDP),76.68359986,0.76059376,76.25187899,4.793094093,9
DEU,2019,Domestic credit to private sector (% of GDP),78.01863147,1.740961047,76.93566107,4.728560258,9
DEU,2020,Domestic credit to private sector (% of GDP),83.83610369,7.456516617,79.51277834,4.661790882,9
DEU,2021,Domestic credit to private sector (% of GDP),82.83609777,-1.192810585,81.56361097,4.755760726,9
DEU,2022,Domestic credit to private sector (% of GDP),81.80798462,-1.241141451,82.82672869,5.197893004,9
DEU,2023,Domestic credit to private sector (% of GDP),77.87659925,-4.8056255,80.84022721,5.021284377,9
DEU,2024,Domestic credit to private sector (% of GDP),0,-100,53.22819462,0,13
FRA,2005,Domestic credit to private sector (% of GDP),80.32432947,,80.32432947,5.391953248,10
FRA,2006,Domestic credit to private sector (% of GDP),84.35728351,5.020837484,82.34080649,5.365082686,10
FRA,2007,Domestic credit to private sector (% of GDP),88.97430656,5.473176538,84.55197318,5.491877924,10
FRA,2008,Domestic credit to private sector (% of GDP),92.63574261,4.11516109,88.65577756,5.571138,10
FRA,2009,Domestic credit to private sector (% of GDP),95.09664072,2.656531968,92.2355633,5.883582564,9
FRA,2010,Domestic credit to private sector (% of GDP),95.84714523,0.78920191,94.52650952,6.000347435,8
FRA,2011,Domestic credit to private sector (% of GDP),96.64919195,0.836797715,95.86432597,6.141923961,8
FRA,2012,Domestic credit to private sector (% of GDP),96.5785493,-0.073091822,96.35829549,6.069974278,8
FRA,2013,Domestic credit to private sector (% of GDP),95.87696269,-0.726441445,96.36823464,5.92026614,8
FRA,2014,Domestic credit to private sector (% of GDP),93.91590815,-2.045386589,95.45714004,5.769729712,8
FRA,2015,Domestic credit to private sector (% of GDP),94.94542023,1.096206273,94.91276369,5.720984378,8
FRA,2016,Domestic credit to private sector (% of GDP),97.49046876,2.680538492,95.45059905,5.838628644,8
FRA,2017,Domestic credit to private sector (% of GDP),101.6178302,4.233605115,98.01790641,6.045396996,8
FRA,2018,Domestic credit to private sector (% of GDP),104.624052,2.958360487,101.244117,6.539506836,8
FRA,2019,Domestic credit to private sector (% of GDP),106.9130306,2.187813004,104.3849709,6.479794608,8
FRA,2020,Domestic credit to private sector (% of GDP),125.3974397,17.28920134,112.3115074,6.97285078,7
FRA,2021,Domestic credit to private sector (% of GDP),120.7219099,-3.728568753,117.6774601,6.930849396,7
FRA,2022,Domestic credit to private sector (% of GDP),119.2257766,-1.239322158,121.7817087,7.575334275,7
FRA,2023,Domestic credit to private sector (% of GDP),112.7303518,-5.44800374,117.5593461,7.268565394,7
FRA,2024,Domestic credit to private sector (% of GDP),107.526984,-4.615764677,113.1610375,8.908762335,6
GBR,2005,Domestic credit to private sector (% of GDP),143.1234625,,143.1234625,9.607487836,3
GBR,2006,Domestic credit to private sector (% of GDP),154.1013208,7.670201726,148.6123916,9.800769932,3
GBR,2007,Domestic credit to private sector (% of GDP),170.3619685,10.55191981,155.8622506,10.51547542,2
GBR,2008,Domestic credit to private sector (% of GDP),191.1748243,12.2168439,171.8793712,11.49730437,1
GBR,2009,Domestic credit to private sector (% of GDP),192.4382916,0.660896279,184.6583615,11.9060628,1
GBR,2010,Domestic credit to private sector (% of GDP),184.5951797,-4.075650357,189.4027652,11.55626712,1
GBR,2011,Domestic credit to private sector (% of GDP),170.3662239,-7.708194684,182.466565,10.82654052,2
GBR,2012,Domestic credit to private sector (% of GDP),160.7570172,-5.640323775,171.9061403,10.10359926,2
GBR,2013,Domestic credit to private sector (% of GDP),149.550821,-6.970890878,160.2246873,9.234550582,3
GBR,2014,Domestic credit to private sector (% of GDP),135.5121963,-9.387193285,148.6066782,8.325200289,4
GBR,2015,Domestic credit to private sector (% of GDP),130.8677342,-3.427338877,138.6435838,7.885501596,6
GBR,2016,Domestic credit to private sector (% of GDP),132.3455736,1.129261909,132.9085014,7.92607387,6
GBR,2017,Domestic credit to private sector (% of GDP),133.2699154,0.698430449,132.1610744,7.928426974,6
GBR,2018,Domestic credit to private sector (% of GDP),133.9712699,0.52626614,133.1955863,8.373849211,6
GBR,2019,Domestic credit to private sector (% of GDP),132.5633718,-1.05089554,133.2681857,8.034412801,6
GBR,2020,Domestic credit to private sector (% of GDP),147.0415776,10.92172423,137.8587398,8.176394844,5
GBR,2021,Domestic credit to private sector (% of GDP),138.3810274,-5.889864891,139.3286589,7.944689249,6
GBR,2022,Domestic credit to private sector (% of GDP),128.8482395,-6.888796882,138.0902815,8.186723652,6
GBR,2023,Domestic credit to private sector (% of GDP),119.7615803,-7.052218376,128.9969491,7.721921061,6
GBR,2024,Domestic credit to private sector (% of GDP),113.9673285,-4.838155713,120.8590494,9.442353963,5
IDN,2005,Domestic credit to private sector (% of GDP),0,,0,0,18
IDN,2006,Domestic credit to private sector (% of GDP),0,,0,0,18
IDN,2007,Domestic credit to private sector (% of GDP),0,,0,0,18
IDN,2008,Domestic credit to private sector (% of GDP),0,,0,0,19
IDN,2009,Domestic credit to private sector (% of GDP),27.65871049,inf,9.219570163,1.711230865,16
IDN,2010,Domestic credit to private sector (% of GDP),27.25304113,-1.466696551,18.30391721,1.706130267,16
IDN,2011,Domestic credit to private sector (% of GDP),30.08219936,10.38107347,28.33131699,1.911682626,16
IDN,2012,Domestic credit to private sector (% of GDP),33.43417143,11.14270947,30.25647064,2.101341986,16
IDN,2013,Domestic credit to private sector (% of GDP),36.05813961,7.848162702,33.19150347,2.226538858,16
IDN,2014,Domestic credit to private sector (% of GDP),36.42354516,1.013378816,35.3052854,2.237682783,16
IDN,2015,Domestic credit to private sector (% of GDP),39.1187983,7.3997551,37.20016102,2.357123002,16
IDN,2016,Domestic credit to private sector (% of GDP),39.40242469,0.725038628,38.31492271,2.359780688,16
IDN,2017,Domestic credit to private sector (% of GDP),38.73234956,-1.700593651,39.08452418,2.304245516,16
IDN,2018,Domestic credit to private sector (% of GDP),38.80544967,0.188731399,38.98007464,2.425527387,15
IDN,2019,Domestic credit to private sector (% of GDP),38.37269395,-1.115193146,38.63683106,2.325695699,15
IDN,2020,Domestic credit to private sector (% of GDP),38.67953909,0.799644502,38.61922757,2.150814681,15
IDN,2021,Domestic credit to private sector (% of GDP),36.99082706,-4.365905265,38.01435337,2.123706057,15
IDN,2022,Domestic credit to private sector (% of GDP),35.28843296,-4.602206082,36.98626637,2.242146652,13
IDN,2023,Domestic credit to private sector (% of GDP),36.01288886,2.052955701,36.09738296,2.322019168,13
IDN,2024,Domestic credit to private sector (% of GDP),36.39245076,1.05396128,35.8979242,3.015165891,10
IND,2005,Domestic credit to private sector (% of GDP),40.06798048,,40.06798048,2.689654292,12
IND,2006,Domestic credit to private sector (% of GDP),43.62775243,8.884330862,41.84786646,2.774704085,12
IND,2007,Domestic credit to private sector (% of GDP),45.62776475,4.584266208,43.10783255,2.81634242,12
IND,2008,Domestic credit to private sector (% of GDP),49.55936669,8.616687588,46.27162796,2.980513388,12
IND,2009,Domestic credit to private sector (% of GDP),48.12444791,-2.895353334,47.77052645,2.977436011,11
IND,2010,Domestic credit to private sector (% of GDP),50.55537498,5.051334972,49.41306319,3.164933226,12
IND,2011,Domestic credit to private sector (% of GDP),51.28923313,1.451592742,49.98968534,3.259360617,12
IND,2012,Domestic credit to private sector (% of GDP),51.88850765,1.168421671,51.24437192,3.261199397,12
IND,2013,Domestic credit to private sector (% of GDP),52.38570952,0.958211928,51.85448343,3.234743087,13
IND,2014,Domestic credit to private sector (% of GDP),51.88218736,-0.961182282,52.05213484,3.187385437,14
IND,2015,Domestic credit to private sector (% of GDP),51.86752408,-0.028262651,52.04514032,3.12530393,15
IND,2016,Domestic credit to private sector (% of GDP),49.10122542,-5.333392537,50.95031229,2.940634349,15
IND,2017,Domestic credit to private sector (% of GDP),48.7940214,-0.625654487,49.92092363,2.902829451,15
IND,2018,Domestic credit to private sector (% of GDP),50.33816275,3.164611776,49.41113652,3.146377465,14
IND,2019,Domestic credit to private sector (% of GDP),50.74246174,0.803165972,49.9582153,3.075403701,14
IND,2020,Domestic credit to private sector (% of GDP),54.50529025,7.415541888,51.86197158,3.030821495,14
IND,2021,Domestic credit to private sector (% of GDP),50.14215814,-8.004969952,51.79663671,2.878746257,14
IND,2022,Domestic credit to private sector (% of GDP),0,-100,34.8824828,0,16
IND,2023,Domestic credit to private sector (% of GDP),0,,16.71405271,0,16
IND,2024,Domestic credit to private sector (% of GDP),0,,0,0,13
ITA,2005,Domestic credit to private sector (% of GDP),70.59362215,,70.59362215,4.738757395,11
ITA,2006,Domestic credit to private sector (% of GDP),75.42323236,6.841425693,73.00842725,4.796881326,11
ITA,2007,Domestic credit to private sector (% of GDP),81.45311644,7.994730397,75.82332365,5.027637632,11
ITA,2008,Domestic credit to private sector (% of GDP),83.38226709,2.368418464,80.08620529,5.014631541,11
ITA,2009,Domestic credit to private sector (% of GDP),87.18616699,4.562001056,84.00718351,5.39416543,10
ITA,2010,Domestic credit to private sector (% of GDP),92.66762949,6.287078202,87.74535452,5.801299263,9
ITA,2011,Domestic credit to private sector (% of GDP),93.57188187,0.975801782,91.14189279,5.946365114,9
ITA,2012,Domestic credit to private sector (% of GDP),93.26868755,-0.324022896,93.16939964,5.86194904,9
ITA,2013,Domestic credit to private sector (% of GDP),90.3656642,-3.112538008,92.40207788,5.579951293,9
ITA,2014,Domestic credit to private sector (% of GDP),88.18747105,-2.410421226,90.60727427,5.41780282,9
ITA,2015,Domestic credit to private sector (% of GDP),86.91585296,-1.441948702,88.48966274,5.237158736,9
ITA,2016,Domestic credit to private sector (% of GDP),84.4917347,-2.789040403,86.53168624,5.060144531,9
ITA,2017,Domestic credit to private sector (% of GDP),80.41671706,-4.822977836,83.94143491,4.784111003,9
ITA,2018,Domestic credit to private sector (% of GDP),76.44822282,-4.934912034,80.45222486,4.778381895,10
ITA,2019,Domestic credit to private sector (% of GDP),73.44040697,-3.93444835,76.76844895,4.451082815,10
ITA,2020,Domestic credit to private sector (% of GDP),82.65282421,12.5440716,77.513818,4.595993436,10
ITA,2021,Domestic credit to private sector (% of GDP),76.00512215,-8.042921852,77.36611778,4.363582842,10
ITA,2022,Domestic credit to private sector (% of GDP),69.58686086,-8.444511516,76.08160241,4.421390637,11
ITA,2023,Domestic credit to private sector (% of GDP),63.45910415,-8.805910526,69.68369572,4.091681087,11
ITA,2024,Domestic credit to private sector (% of GDP),60.57495419,-4.544895487,64.5403064,5.018720419,8
JPN,2005,Domestic credit to private sector (% of GDP),171.063721,,171.063721,11.48304121,2
JPN,2006,Domestic credit to private sector (% of GDP),169.2840334,-1.040365287,170.1738772,10.76638316,2
JPN,2007,Domestic credit to private sector (% of GDP),162.9420394,-3.746362766,167.7632646,10.0574854,3
JPN,2008,Domestic credit to private sector (% of GDP),160.9232475,-1.238963191,164.3831068,9.67796656,3
JPN,2009,Domestic credit to private sector (% of GDP),168.0049881,4.400694563,163.9567583,10.39438629,3
JPN,2010,Domestic credit to private sector (% of GDP),159.8776217,-4.837574489,162.9352857,10.00886646,3
JPN,2011,Domestic credit to private sector (% of GDP),159.042768,-0.522182925,162.3084593,10.10695038,3
JPN,2012,Domestic credit to private sector (% of GDP),159.6634355,0.390251962,159.5279417,10.03486751,3
JPN,2013,Domestic credit to private sector (% of GDP),163.1358799,2.174852608,160.6140278,10.07340866,2
JPN,2014,Domestic credit to private sector (% of GDP),163.8938457,0.464622381,162.2310537,10.0688287,2
JPN,2015,Domestic credit to private sector (% of GDP),163.0448209,-0.518033375,163.3581822,9.824348253,2
JPN,2016,Domestic credit to private sector (% of GDP),163.9171247,0.535008559,163.6185971,9.816869601,2
JPN,2017,Domestic credit to private sector (% of GDP),169.1210925,3.174755452,165.3610127,10.06126722,2
JPN,2018,Domestic credit to private sector (% of GDP),168.827108,-0.173830789,167.2884417,10.55250687,2
JPN,2019,Domestic credit to private sector (% of GDP),177.3688554,5.059464382,171.772352,10.7499876,2
JPN,2020,Domestic credit to private sector (% of GDP),195.5323119,10.24049938,180.5760918,10.8727709,2
JPN,2021,Domestic credit to private sector (% of GDP),195.6079023,0.038658773,189.5030232,11.2301811,2
JPN,2022,Domestic credit to private sector (% of GDP),196.5523473,0.4828256,195.8975205,12.48848845,1
JPN,2023,Domestic credit to private sector (% of GDP),195.2174688,-0.67914658,195.7925728,12.58712419,1
JPN,2024,Domestic credit to private sector (% of GDP),196.8650512,0.843972831,196.2116224,16.31054724,2
KOR,2005,Domestic credit to private sector (% of GDP),110.303667,,110.303667,7.404384443,7
KOR,2006,Domestic credit to private sector (% of GDP),122.2181247,10.80150642,116.2608958,7.773013986,6
KOR,2007,Domestic credit to private sector (% of GDP),129.1361895,5.660424642,120.5526604,7.970842547,5
KOR,2008,Domestic credit to private sector (% of GDP),141.9498785,9.922616576,131.1013976,8.536903141,4
KOR,2009,Domestic credit to private sector (% of GDP),138.0949141,-2.715722199,136.3936607,8.543864668,4
KOR,2010,Domestic credit to private sector (% of GDP),130.0385948,-5.83390009,136.6944625,8.140844955,4
KOR,2011,Domestic credit to private sector (% of GDP),132.5384724,1.922412075,133.5573271,8.42263865,4
KOR,2012,Domestic credit to private sector (% of GDP),130.7459185,-1.35247816,131.1076619,8.217397841,4
KOR,2013,Domestic credit to private sector (% of GDP),128.4920532,-1.723851368,130.5921481,7.934201613,5
KOR,2014,Domestic credit to private sector (% of GDP),131.5550651,2.383814245,130.2643456,8.082093683,5
KOR,2015,Domestic credit to private sector (% of GDP),132.1407127,0.445172958,130.729277,7.962205561,5
KOR,2016,Domestic credit to private sector (% of GDP),134.8257914,2.03198447,132.8405231,8.074612193,5
KOR,2017,Domestic credit to private sector (% of GDP),136.4924733,1.236174333,134.4863258,8.12014177,5
KOR,2018,Domestic credit to private sector (% of GDP),141.1550144,3.41596941,137.491093,8.822867823,4
KOR,2019,Domestic credit to private sector (% of GDP),151.2580524,7.157406351,142.9685134,9.167461692,4
KOR,2020,Domestic credit to private sector (% of GDP),164.1361735,8.514006981,152.1830801,9.126957044,4
KOR,2021,Domestic credit to private sector (% of GDP),170.8211546,4.072826216,162.0717935,9.807131918,4
KOR,2022,Domestic credit to private sector (% of GDP),174.9677692,2.427459667,169.9750325,11.11705352,4
KOR,2023,Domestic credit to private sector (% of GDP),176.1180805,0.657441802,173.9690015,11.35564437,4
KOR,2024,Domestic credit to private sector (% of GDP),0,-100,117.0286166,0,13
MEX,2005,Domestic credit to private sector (% of GDP),15.31359081,,15.31359081,1.027959602,16
MEX,2006,Domestic credit to private sector (% of GDP),18.35189167,19.84055142,16.83274124,1.16717149,16
MEX,2007,Domestic credit to private sector (% of GDP),20.43946981,11.37527494,18.0349841,1.261612226,16
MEX,2008,Domestic credit to private sector (% of GDP),19.75537532,-3.346928739,19.51557893,1.188093484,17
MEX,2009,Domestic credit to private sector (% of GDP),21.61192256,9.397681479,20.6022559,1.337119059,17
MEX,2010,Domestic credit to private sector (% of GDP),22.32377503,3.293795182,21.23035764,1.39754195,17
MEX,2011,Domestic credit to private sector (% of GDP),23.58483284,5.64894515,22.50684348,1.49878387,17
MEX,2012,Domestic credit to private sector (% of GDP),24.92705638,5.691045418,23.61188808,1.566668708,17
MEX,2013,Domestic credit to private sector (% of GDP),27.85905933,11.76233124,25.45698285,1.720257307,17
MEX,2014,Domestic credit to private sector (% of GDP),28.1836821,1.165232376,26.9899326,1.731466279,17
MEX,2015,Domestic credit to private sector (% of GDP),30.83049787,9.391305761,28.95774643,1.857707262,17
MEX,2016,Domestic credit to private sector (% of GDP),32.95084239,6.877425496,30.65500745,1.973400422,17
MEX,2017,Domestic credit to private sector (% of GDP),34.34312567,4.225334422,32.70815531,2.04312401,17
MEX,2018,Domestic credit to private sector (% of GDP),33.61521782,-2.119515453,33.63639529,2.101112914,16
MEX,2019,Domestic credit to private sector (% of GDP),35.58518649,5.860347778,34.51450999,2.156750195,16
MEX,2020,Domestic credit to private sector (% of GDP),36.93258976,3.786416213,35.37766469,2.053673807,16
MEX,2021,Domestic credit to private sector (% of GDP),35.05706055,-5.078249917,35.85827893,2.012685245,16
MEX,2022,Domestic credit to private sector (% of GDP),34.25974221,-2.274344537,35.41646417,2.176785984,14
MEX,2023,Domestic credit to private sector (% of GDP),33.2369362,-2.985445708,34.18457965,2.143032825,14
MEX,2024,Domestic credit to private sector (% of GDP),34.65390508,4.263235544,34.0501945,2.871124929,11
RUS,2005,Domestic credit to private sector (% of GDP),25.92253952,,25.92253952,1.740109405,15
RUS,2006,Domestic credit to private sector (% of GDP),30.94192403,19.36301225,28.43223178,1.967891496,15
RUS,2007,Domestic credit to private sector (% of GDP),37.78357772,22.11127428,31.54934709,2.332165367,14
RUS,2008,Domestic credit to private sector (% of GDP),41.55404382,9.979113503,36.75984852,2.499071159,14
RUS,2009,Domestic credit to private sector (% of GDP),45.2609093,8.920589028,41.53284361,2.80027028,14
RUS,2010,Domestic credit to private sector (% of GDP),42.84004525,-5.348686285,43.21833279,2.681928137,14
RUS,2011,Domestic credit to private sector (% of GDP),41.69860598,-2.664421245,43.26652018,2.649889379,14
RUS,2012,Domestic credit to private sector (% of GDP),43.91396024,5.31277775,42.81753716,2.759998064,14
RUS,2013,Domestic credit to private sector (% of GDP),48.02475005,9.361009092,44.54577209,2.96546004,14
RUS,2014,Domestic credit to private sector (% of GDP),54.83227989,14.17504481,48.9236634,3.368624557,13
RUS,2015,Domestic credit to private sector (% of GDP),55.95202269,2.042123358,52.93635088,3.371417462,13
RUS,2016,Domestic credit to private sector (% of GDP),53.10247383,-5.09284333,54.62892547,3.180266017,14
RUS,2017,Domestic credit to private sector (% of GDP),52.07659751,-1.931880484,53.71036468,3.098114823,13
RUS,2018,Domestic credit to private sector (% of GDP),51.24331067,-1.60011766,52.140794,3.202953567,13
RUS,2019,Domestic credit to private sector (% of GDP),52.56142892,2.572273796,51.9604457,3.185647829,13
RUS,2020,Domestic credit to private sector (% of GDP),59.5836265,13.35998225,54.4627887,3.313207491,13
RUS,2021,Domestic credit to private sector (% of GDP),54.64224478,-8.293187262,55.59576673,3.137103856,13
RUS,2022,Domestic credit to private sector (% of GDP),0,-100,38.07529043,0,16
RUS,2023,Domestic credit to private sector (% of GDP),0,,18.21408159,0,16
RUS,2024,Domestic credit to private sector (% of GDP),0,,0,0,13
SAU,2005,Domestic credit to private sector (% of GDP),35.41891798,,35.41891798,2.377575401,13
SAU,2006,Domestic credit to private sector (% of GDP),33.72458677,-4.783689929,34.57175237,2.144867509,14
SAU,2007,Domestic credit to private sector (% of GDP),37.07158877,9.924515967,35.40503117,2.288218338,15
SAU,2008,Domestic credit to private sector (% of GDP),37.68431885,1.652829301,36.16016479,2.266344877,15
SAU,2009,Domestic credit to private sector (% of GDP),45.62980131,21.08432024,40.12856964,2.823093448,13
SAU,2010,Domestic credit to private sector (% of GDP),39.16419361,-14.16970382,40.82610459,2.4518077,15
SAU,2011,Domestic credit to private sector (% of GDP),33.62869447,-14.13408176,39.4742298,2.137057539,15
SAU,2012,Domestic credit to private sector (% of GDP),35.568511,5.768337304,36.12046636,2.235485503,15
SAU,2013,Domestic credit to private sector (% of GDP),39.01134119,9.679433009,36.06951555,2.408894857,15
SAU,2014,Domestic credit to private sector (% of GDP),42.55707813,9.088990106,39.04564344,2.614496766,15
SAU,2015,Domestic credit to private sector (% of GDP),52.76017981,23.97509915,44.77619971,3.179091353,14
SAU,2016,Domestic credit to private sector (% of GDP),54.37577185,3.062142781,49.8976766,3.256522848,13
SAU,2017,Domestic credit to private sector (% of GDP),50.13759358,-7.794240196,52.42451508,2.982760574,14
SAU,2018,Domestic credit to private sector (% of GDP),0,-100,34.83778848,0,17
SAU,2019,Domestic credit to private sector (% of GDP),0,,16.71253119,0,18
SAU,2020,Domestic credit to private sector (% of GDP),0,,0,0,18
SAU,2021,Domestic credit to private sector (% of GDP),0,,0,0,18
SAU,2022,Domestic credit to private sector (% of GDP),0,,0,0,16
SAU,2023,Domestic credit to private sector (% of GDP),0,,0,0,16
SAU,2024,Domestic credit to private sector (% of GDP),0,,0,0,13
TUR,2005,Domestic credit to private sector (% of GDP),0,,0,0,18
TUR,2006,Domestic credit to private sector (% of GDP),0,,0,0,18
TUR,2007,Domestic credit to private sector (% of GDP),0,,0,0,18
TUR,2008,Domestic credit to private sector (% of GDP),33.37664498,inf,11.12554833,2.007280235,16
TUR,2009,Domestic credit to private sector (% of GDP),37.08021994,11.09630691,23.48562164,2.294135038,15
TUR,2010,Domestic credit to private sector (% of GDP),44.36220796,19.6384704,38.27302429,2.777220543,13
TUR,2011,Domestic credit to private sector (% of GDP),49.05642437,10.58156623,43.49961742,3.117468674,13
TUR,2012,Domestic credit to private sector (% of GDP),51.83807334,5.67030516,48.41890189,3.258029594,13
TUR,2013,Domestic credit to private sector (% of GDP),60.25285708,16.23282504,53.71578493,3.720528265,12
TUR,2014,Domestic credit to private sector (% of GDP),63.46721833,5.334786431,58.51938292,3.899112542,12
TUR,2015,Domestic credit to private sector (% of GDP),66.47789735,4.743675707,63.39932425,4.00565937,12
TUR,2016,Domestic credit to private sector (% of GDP),69.37306617,4.355084837,66.43939395,4.154699186,11
TUR,2017,Domestic credit to private sector (% of GDP),70.48305121,1.600023034,68.77800491,4.193142336,11
TUR,2018,Domestic credit to private sector (% of GDP),67.50122505,-4.230557719,69.11911414,4.21915147,11
TUR,2019,Domestic credit to private sector (% of GDP),65.50938192,-2.950825159,67.83121939,3.970398532,11
TUR,2020,Domestic credit to private sector (% of GDP),76.90253219,17.39163146,69.97104639,4.276242664,11
TUR,2021,Domestic credit to private sector (% of GDP),72.97860805,-5.102464162,71.79684072,4.18982554,11
TUR,2022,Domestic credit to private sector (% of GDP),54.69985434,-25.04672835,68.19366486,3.475504152,12
